Unnamed: 0,gameId,matchId,gameVersion,gameDuration,teamVictory,team_100_gold,team_200_gold,Player_id,Player_1_ban,Player_1_pick,Player_1_ban_turn,Player_1_role,Player_1_team,Player_1_victory,Player_1_position,Player_1_time_game,Player_1_gold,Player_1_xp,Player_1_dmg_dealt,Player_1_dmg_taken,Player_1_time_ccing,Player_2_ban,Player_2_pick,Player_2_ban_turn,Player_2_role,Player_2_team,Player_2_victory,Player_2_position,Player_2_time_game,Player_2_gold,Player_2_xp,Player_2_dmg_dealt,Player_2_dmg_taken,Player_2_time_ccing,Player_3_ban,Player_3_pick,Player_3_ban_turn,Player_3_role,Player_3_team,Player_3_victory,Player_3_position,Player_3_time_game,Player_3_gold,Player_3_xp,Player_3_dmg_dealt,Player_3_dmg_taken,Player_3_time_ccing,Player_4_ban,Player_4_pick,Player_4_ban_turn,Player_4_role,Player_4_team,Player_4_victory,Player_4_position,Player_4_time_game,Player_4_gold,Player_4_xp,Player_4_dmg_dealt,Player_4_dmg_taken,Player_4_time_ccing,Player_5_ban,Player_5_pick,Player_5_ban_turn,Player_5_role,Player_5_team,Player_5_victory,Player_5_position,Player_5_time_game,Player_5_gold,Player_5_xp,Player_5_dmg_dealt,Player_5_dmg_taken,Player_5_time_ccing,Player_6_ban,Player_6_pick,Player_6_ban_turn,Player_6_role,Player_6_team,Player_6_victory,Player_6_position,Player_6_time_game,Player_6_gold,Player_6_xp,Player_6_dmg_dealt,Player_6_dmg_taken,Player_6_time_ccing,Player_7_ban,Player_7_pick,Player_7_ban_turn,Player_7_role,Player_7_team,Player_7_victory,Player_7_position,Player_7_time_game,Player_7_gold,Player_7_xp,Player_7_dmg_dealt,Player_7_dmg_taken,Player_7_time_ccing,Player_8_ban,Player_8_pick,Player_8_ban_turn,Player_8_role,Player_8_team,Player_8_victory,Player_8_position,Player_8_time_game,Player_8_gold,Player_8_xp,Player_8_dmg_dealt,Player_8_dmg_taken,Player_8_time_ccing,Player_9_ban,Player_9_pick,Player_9_ban_turn,Player_9_role,Player_9_team,Player_9_victory,Player_9_position,Player_9_time_game,Player_9_gold,Player_9_xp,Player_9_dmg_dealt,Player_9_dmg_taken,Player_9_time_ccing,Player_10_ban,Player_10_pick,Player_10_ban_turn,Player_10_role,Player_10_team,Player_10_victory,Player_10_position,Player_10_time_game,Player_10_gold,Player_10_xp,Player_10_dmg_dealt,Player_10_dmg_taken,Player_10_time_ccing
0,3164787452,EUN1_3164787452,12.12.450.4196,1881,200,60479,75504,10,777,83,1,SOLO,100,0,TOP,1881,14536,17684,18488,32541,11,350,30,2,CARRY,100,0,BOTTOM,1881,10887,12831,44683,34212,22,157,246,3,SOLO,100,0,MIDDLE,1881,16627,15915,35062,30375,21,9,200,4,NONE,100,0,JUNGLE,1881,10305,11635,16920,34599,24,23,26,5,SUPPORT,100,0,UTILITY,1881,8124,11141,7687,29086,29,106,887,6,SOLO,200,1,TOP,1881,15553,17467,40529,43892,10,876,59,7,NONE,200,1,JUNGLE,1881,15521,16463,24326,34875,33,350,7,8,SOLO,200,1,MIDDLE,1881,14415,17173,23487,17764,11,8,360,9,CARRY,200,1,BOTTOM,1881,15954,14786,35970,30633,7,2,555,10,SUPPORT,200,1,UTILITY,1881,14061,12794,18009,30903,35
0,1311365074,TR1_1311365074,12.12.450.4196,1417,100,50203,43271,10,131,8,1,SOLO,100,1,MIDDLE,1417,12343,14521,23609,20671,4,106,200,2,NONE,100,1,JUNGLE,1417,11291,12714,16050,22357,16,39,777,3,NONE,100,1,TOP,1417,8425,10647,17777,22726,21,62,30,4,CARRY,100,1,BOTTOM,1417,9627,13264,15447,14907,12,111,9,5,SUPPORT,100,1,UTILITY,1417,8517,9306,10694,10332,37,107,164,6,SOLO,200,0,TOP,1417,9055,11446,11437,21397,13,119,245,7,NONE,200,0,JUNGLE,1417,10099,10281,14284,27224,8,350,23,8,SOLO,200,0,MIDDLE,1417,9579,12653,17231,29005,12,117,145,9,CARRY,200,0,BOTTOM,1417,8359,9931,13393,13968,0,34,40,10,SUPPORT,200,0,UTILITY,1417,6179,6701,4308,16331,39
0,1194758442,LA2_1194758442,12.12.450.4196,1609,100,55976,50528,10,25,24,1,SOLO,100,1,TOP,1609,10020,12337,3822,13859,6,-1,203,2,NONE,100,1,JUNGLE,1609,10402,10033,15667,24822,4,200,31,3,SOLO,100,1,MIDDLE,1609,10007,13352,17830,34892,75,89,29,4,CARRY,100,1,BOTTOM,1609,16523,12975,38325,14950,13,235,117,5,SUPPORT,100,1,UTILITY,1609,9024,11372,4448,11379,14,236,234,6,NONE,200,0,JUNGLE,1609,9693,10769,11678,25302,17,777,74,7,SOLO,200,0,TOP,1609,13109,13682,36222,20096,16,82,157,8,SOLO,200,0,MIDDLE,1609,8974,12108,13420,21425,19,33,360,9,NONE,200,0,BOTTOM,1609,11355,10085,11288,22702,6,7,111,10,SOLO,200,0,UTILITY,1609,7397,8813,5809,16027,48
0,5951644896,EUW1_5951644896,12.12.450.4196,1446,100,52063,43532,10,41,246,1,SOLO,100,1,TOP,1446,9782,11276,19575,17872,14,119,154,2,NONE,100,1,JUNGLE,1446,10987,11839,15807,33970,40,-1,147,3,SOLO,100,1,MIDDLE,1446,10648,12776,16244,14693,29,200,235,4,SUPPORT,100,1,UTILITY,1446,11721,11273,26121,15611,27,50,16,5,CARRY,100,1,BOTTOM,1446,8925,10980,4700,7462,23,107,62,6,NONE,200,0,JUNGLE,1446,8684,7965,14492,25133,12,221,234,7,NONE,200,0,TOP,1446,10048,13588,15777,24853,10,26,4,8,SOLO,200,0,MIDDLE,1446,9789,12104,10557,15253,32,200,429,9,CARRY,200,0,BOTTOM,1446,9378,9126,13553,21312,14,36,888,10,SUPPORT,200,0,UTILITY,1446,5633,5436,7808,14570,27
0,4368798198,NA1_4368798198,12.12.450.4196,1691,100,54018,51768,10,147,150,1,SOLO,100,1,TOP,1691,11967,16119,22140,31658,29,114,102,2,NONE,100,1,JUNGLE,1691,12652,13594,31468,36378,8,235,43,3,DUO,100,1,MIDDLE,1691,9705,12281,11864,18074,22,360,236,4,DUO,100,1,BOTTOM,1691,12572,12910,20443,19874,0,119,40,5,SUPPORT,100,1,UTILITY,1691,7122,9989,3842,18191,38,203,126,6,SOLO,200,0,TOP,1691,11193,12591,21793,22552,10,147,76,7,NONE,200,0,JUNGLE,1691,13569,13448,26177,32819,9,245,517,8,SOLO,200,0,MIDDLE,1691,9829,13036,13391,25146,26,24,81,9,CARRY,200,0,BOTTOM,1691,10011,9563,23549,18011,4,41,22,10,SUPPORT,200,0,UTILITY,1691,7166,8714,15027,15484,63
0,1312948891,TR1_1312948891,12.12.450.4196,1473,200,49322,57402,10,28,23,1,SOLO,100,0,TOP,1473,12606,13689,11978,23274,7,84,517,2,NONE,100,0,JUNGLE,1473,8371,9546,15689,33339,18,122,268,3,DUO,100,0,MIDDLE,1473,11144,11803,20283,17304,10,238,147,4,DUO,100,0,BOTTOM,1473,8891,9139,15353,17440,24,117,555,5,SUPPORT,100,0,UTILITY,1473,8310,9400,9574,16718,26,62,157,6,SOLO,200,1,TOP,1473,13820,15777,17625,19020,17,266,131,7,NONE,200,1,JUNGLE,1473,11608,12387,12073,21362,6,238,55,8,SOLO,200,1,MIDDLE,1473,11417,12126,17042,24643,0,117,360,9,CARRY,200,1,BOTTOM,1473,12037,12909,22954,25018,1,35,99,10,SUPPORT,200,1,UTILITY,1473,8520,9928,15700,12567,48
0,1267854451,LA1_1267854451,12.12.450.4196,1799,200,64339,62114,10,62,27,1,SOLO,100,0,TOP,1799,11440,12191,19158,31879,18,81,238,2,NONE,100,0,JUNGLE,1799,14036,15124,23341,27463,11,114,157,3,CARRY,100,0,MIDDLE,1799,13805,15785,15379,24375,20,38,119,4,SOLO,100,0,BOTTOM,1799,14982,12509,23645,16931,9,200,101,5,SUPPORT,100,0,UTILITY,1799,10076,10860,20245,12610,44,39,10,6,SOLO,200,1,TOP,1799,15768,21391,17131,22533,3,234,59,7,NONE,200,1,JUNGLE,1799,10438,14021,13382,34901,19,221,777,8,SOLO,200,1,MIDDLE,1799,14109,16258,22399,30113,21,360,147,9,CARRY,200,1,BOTTOM,1799,11869,13334,17848,16131,23,112,888,10,SUPPORT,200,1,UTILITY,1799,9930,11214,8968,18582,20
0,3169406225,EUN1_3169406225,12.12.450.4196,2006,200,58029,68807,10,62,92,1,SOLO,100,0,TOP,2006,9920,12410,7050,30206,16,202,141,2,NONE,100,0,JUNGLE,2006,12599,10878,18849,33098,17,200,101,3,SOLO,100,0,MIDDLE,2006,13141,15518,28303,11810,44,41,145,4,CARRY,100,0,BOTTOM,2006,14311,12635,21570,24031,3,350,40,5,SUPPORT,100,0,UTILITY,2006,8058,8907,6949,23052,90,30,3,6,SOLO,200,1,TOP,2006,13510,16648,23859,17498,42,223,104,7,NONE,200,1,JUNGLE,2006,15875,18498,24743,29127,34,23,31,8,NONE,200,1,MIDDLE,2006,14167,18079,16930,16528,43,221,51,9,CARRY,200,1,BOTTOM,2006,16165,14910,32878,21903,24,777,497,10,SUPPORT,200,1,UTILITY,2006,9090,11269,5508,26580,27
0,398795970,RU_398795970,12.12.450.4196,1483,200,43833,56208,10,157,86,1,SOLO,100,0,TOP,1483,8718,10779,10971,24856,21,147,154,2,NONE,100,0,JUNGLE,1483,9587,9366,19211,38061,50,350,34,3,SOLO,100,0,MIDDLE,1483,11352,10844,26441,22250,49,35,22,4,CARRY,100,0,BOTTOM,1483,8617,10125,17597,18398,39,131,412,5,SUPPORT,100,0,UTILITY,1483,5559,8278,7881,20114,34,200,92,6,SOLO,200,1,TOP,1483,10290,12937,17610,19738,33,119,19,7,NONE,200,1,JUNGLE,1483,12004,11780,17143,37390,26,122,517,8,SOLO,200,1,MIDDLE,1483,9655,10940,26754,31854,32,89,236,9,CARRY,200,1,BOTTOM,1483,15489,11490,33551,16964,7,39,267,10,SUPPORT,200,1,UTILITY,1483,8770,10148,10432,15458,21
0,1271838979,LA1_1271838979,12.12.450.4196,2192,100,69886,61578,10,102,50,1,SOLO,100,1,TOP,2192,14697,19345,22482,27326,36,360,56,2,NONE,100,1,JUNGLE,2192,15366,16600,26830,38343,283,67,246,3,SOLO,100,1,MIDDLE,2192,12728,15102,23025,29738,25,163,29,4,CARRY,100,1,BOTTOM,2192,16121,17884,29357,29112,11,234,350,5,SUPPORT,100,1,UTILITY,2192,10974,15707,11205,10342,24,67,875,6,NONE,200,0,TOP,2192,14554,15028,27976,43820,31,82,62,7,NONE,200,0,JUNGLE,2192,12415,14610,17133,39771,18,157,45,8,SOLO,200,0,MIDDLE,2192,12293,14413,20723,22713,15,238,145,9,CARRY,200,0,BOTTOM,2192,12679,12340,20777,23800,8,114,22,10,SUPPORT,200,0,UTILITY,2192,9637,13093,18261,19192,54
0,5949594658,EUW1_5949594658,12.12.450.4196,1915,100,64531,59263,10,350,114,1,SOLO,100,1,TOP,1915,15938,18461,33608,41500,15,166,200,2,NONE,100,1,JUNGLE,1915,16184,16307,34672,52502,30,555,516,3,SOLO,100,1,MIDDLE,1915,13388,16531,28424,34129,61,29,147,4,CARRY,100,1,BOTTOM,1915,11431,14653,14203,13339,26,163,16,5,SUPPORT,100,1,UTILITY,1915,7590,10839,5747,15817,41,141,113,6,SOLO,200,0,TOP,1915,8491,13774,18016,36913,33,27,5,7,NONE,200,0,JUNGLE,1915,12226,14364,23658,40641,31,92,8,8,SOLO,200,0,MIDDLE,1915,18089,20492,42343,36314,9,221,523,9,CARRY,200,0,BOTTOM,1915,13144,14426,22212,14434,23,119,40,10,SUPPORT,200,0,UTILITY,1915,7313,9734,6512,17985,61
0,6006259372,KR_6006259372,12.12.450.4196,1473,100,55080,43980,10,887,516,1,SOLO,100,1,TOP,1473,11405,14634,19601,23634,43,-1,234,2,NONE,100,1,JUNGLE,1473,11605,11772,21071,29996,14,30,103,3,SOLO,100,1,MIDDLE,1473,11731,14240,19949,17437,18,555,29,4,CARRY,100,1,BOTTOM,1473,13089,11320,26146,19224,13,163,432,5,SUPPORT,100,1,UTILITY,1473,7250,9992,10736,13711,60,55,57,6,SOLO,200,0,TOP,1473,8087,11687,12703,31742,41,17,62,7,NONE,200,0,JUNGLE,1473,10705,9799,16240,33307,17,104,127,8,SOLO,200,0,MIDDLE,1473,9302,11342,17081,21162,39,114,221,9,CARRY,200,0,BOTTOM,1473,10291,9677,21271,21203,6,429,350,10,SUPPORT,200,0,UTILITY,1473,5595,6632,7046,11819,16
0,4370421253,NA1_4370421253,12.12.450.4196,1841,200,53660,64627,10,777,166,1,SOLO,100,0,TOP,1841,14850,14975,36480,19805,3,157,203,2,NONE,100,0,JUNGLE,1841,11796,12859,16642,27267,5,266,134,3,SOLO,100,0,MIDDLE,1841,8649,9881,23587,28880,36,200,37,4,CARRY,100,0,BOTTOM,1841,9091,9659,10111,21159,18,154,143,5,SUPPORT,100,0,UTILITY,1841,9274,10305,24480,14208,51,221,24,6,SOLO,200,1,TOP,1841,16063,17274,19626,29973,20,38,106,7,NONE,200,1,JUNGLE,1841,11576,12926,13765,35070,31,40,81,8,CARRY,200,1,BOTTOM,1841,14722,14512,30541,15315,4,777,50,9,SOLO,200,1,MIDDLE,1841,11605,12830,18137,36989,38,114,555,10,SUPPORT,200,1,UTILITY,1841,10661,10550,13313,21255,16
