Unnamed: 0,gameId,matchId,gameVersion,gameDuration,teamVictory,team_100_gold,team_200_gold,Player_id,Player_1_ban,Player_1_pick,Player_1_ban_turn,Player_1_role,Player_1_team,Player_1_victory,Player_1_position,Player_1_time_game,Player_1_gold,Player_1_xp,Player_1_dmg_dealt,Player_1_dmg_taken,Player_1_time_ccing,Player_2_ban,Player_2_pick,Player_2_ban_turn,Player_2_role,Player_2_team,Player_2_victory,Player_2_position,Player_2_time_game,Player_2_gold,Player_2_xp,Player_2_dmg_dealt,Player_2_dmg_taken,Player_2_time_ccing,Player_3_ban,Player_3_pick,Player_3_ban_turn,Player_3_role,Player_3_team,Player_3_victory,Player_3_position,Player_3_time_game,Player_3_gold,Player_3_xp,Player_3_dmg_dealt,Player_3_dmg_taken,Player_3_time_ccing,Player_4_ban,Player_4_pick,Player_4_ban_turn,Player_4_role,Player_4_team,Player_4_victory,Player_4_position,Player_4_time_game,Player_4_gold,Player_4_xp,Player_4_dmg_dealt,Player_4_dmg_taken,Player_4_time_ccing,Player_5_ban,Player_5_pick,Player_5_ban_turn,Player_5_role,Player_5_team,Player_5_victory,Player_5_position,Player_5_time_game,Player_5_gold,Player_5_xp,Player_5_dmg_dealt,Player_5_dmg_taken,Player_5_time_ccing,Player_6_ban,Player_6_pick,Player_6_ban_turn,Player_6_role,Player_6_team,Player_6_victory,Player_6_position,Player_6_time_game,Player_6_gold,Player_6_xp,Player_6_dmg_dealt,Player_6_dmg_taken,Player_6_time_ccing,Player_7_ban,Player_7_pick,Player_7_ban_turn,Player_7_role,Player_7_team,Player_7_victory,Player_7_position,Player_7_time_game,Player_7_gold,Player_7_xp,Player_7_dmg_dealt,Player_7_dmg_taken,Player_7_time_ccing,Player_8_ban,Player_8_pick,Player_8_ban_turn,Player_8_role,Player_8_team,Player_8_victory,Player_8_position,Player_8_time_game,Player_8_gold,Player_8_xp,Player_8_dmg_dealt,Player_8_dmg_taken,Player_8_time_ccing,Player_9_ban,Player_9_pick,Player_9_ban_turn,Player_9_role,Player_9_team,Player_9_victory,Player_9_position,Player_9_time_game,Player_9_gold,Player_9_xp,Player_9_dmg_dealt,Player_9_dmg_taken,Player_9_time_ccing,Player_10_ban,Player_10_pick,Player_10_ban_turn,Player_10_role,Player_10_team,Player_10_victory,Player_10_position,Player_10_time_game,Player_10_gold,Player_10_xp,Player_10_dmg_dealt,Player_10_dmg_taken,Player_10_time_ccing
0,5955513494,EUW1_5955513494,12.12.450.4196,2137,200,65344,68347,10,119,41,1,SOLO,100,0,TOP,2137,15970,18103,26716,29219,13,26,106,2,NONE,100,0,JUNGLE,2137,10381,14341,8948,29080,19,147,245,3,SOLO,100,0,MIDDLE,2137,13460,16515,16411,37101,8,203,18,4,CARRY,100,0,BOTTOM,2137,16648,14929,37203,36316,15,221,350,5,SUPPORT,100,0,UTILITY,2137,8885,14411,11685,11087,18,421,86,6,SOLO,200,1,TOP,2137,15756,20774,25698,34435,30,119,141,7,NONE,200,1,JUNGLE,2137,14688,19322,27573,42301,12,114,43,8,SOLO,200,1,MIDDLE,2137,12842,18765,30450,21374,38,38,202,9,CARRY,200,1,BOTTOM,2137,14601,16738,23930,19377,27,107,888,10,SUPPORT,200,1,UTILITY,2137,10460,13475,10669,17947,30
0,5958759996,EUW1_5958759996,12.12.450.4196,2201,200,68422,80319,10,200,2,1,SOLO,100,0,TOP,2201,16235,18052,28611,41739,24,53,104,2,NONE,100,0,JUNGLE,2201,16449,17350,26921,35789,25,147,154,3,SOLO,100,0,MIDDLE,2201,11417,15216,19745,50088,41,29,145,4,CARRY,100,0,BOTTOM,2201,14543,13887,18192,19809,3,141,143,5,SUPPORT,100,0,UTILITY,2201,9778,12490,23647,23987,38,429,43,6,SOLO,200,1,TOP,2201,13748,18627,18134,23541,30,112,62,7,NONE,200,1,JUNGLE,2201,17324,20321,33911,46203,26,-1,101,8,SOLO,200,1,MIDDLE,2201,21946,22462,57985,21270,30,119,110,9,CARRY,200,1,BOTTOM,2201,14160,16992,18464,25569,30,221,555,10,SUPPORT,200,1,UTILITY,2201,13141,15919,15394,25879,28
0,1191325928,LA2_1191325928,12.12.448.6653,1203,100,40093,32563,10,92,115,1,SOLO,100,1,MIDDLE,1203,7823,8699,8005,7123,6,235,35,2,NONE,100,1,JUNGLE,1203,8494,8166,8275,16380,18,238,122,3,SOLO,100,1,TOP,1203,7639,9631,9749,14202,15,26,119,4,CARRY,100,1,BOTTOM,1203,10045,8182,10451,11043,6,53,16,5,SUPPORT,100,1,UTILITY,1203,6092,5719,3076,3858,25,236,114,6,SOLO,200,0,TOP,1203,6794,8090,11147,14788,5,420,131,7,NONE,200,0,JUNGLE,1203,6395,7639,2901,14477,3,200,142,8,SOLO,200,0,MIDDLE,1203,7739,8489,11631,8682,23,238,81,9,CARRY,200,0,BOTTOM,1203,6535,6822,8763,8951,1,350,555,10,SUPPORT,200,0,UTILITY,1203,5100,5074,3603,9157,12
0,5953224077,EUW1_5953224077,12.12.450.4196,1343,200,35864,48145,10,150,98,1,SOLO,100,0,TOP,1343,8164,10545,14033,19825,33,-1,154,2,NONE,100,0,JUNGLE,1343,6304,8383,4059,16406,13,350,26,3,CARRY,100,0,MIDDLE,1343,6569,10410,7037,9846,22,246,236,4,SOLO,100,0,BOTTOM,1343,9573,8472,15647,16177,0,38,267,5,SUPPORT,100,0,UTILITY,1343,5254,6190,6915,10624,18,777,517,6,DUO,200,1,TOP,1343,8778,11203,12653,20519,21,350,35,7,NONE,200,1,JUNGLE,1343,11356,12564,11250,19057,15,40,221,8,DUO,200,1,BOTTOM,1343,10571,11343,9606,7689,5,32,81,9,SOLO,200,1,MIDDLE,1343,11186,12874,14890,11659,0,203,888,10,SOLO,200,1,UTILITY,1343,6254,7426,5735,11968,18
0,4353266113,NA1_4353266113,12.12.448.6653,1752,200,54142,71340,10,429,78,1,SOLO,100,0,TOP,1752,9388,14156,15672,26733,33,203,20,2,NONE,100,0,JUNGLE,1752,9465,12068,10158,34086,32,235,221,3,SOLO,100,0,MIDDLE,1752,14091,14003,31258,19905,8,62,236,4,CARRY,100,0,BOTTOM,1752,12779,12013,28117,25517,3,-1,37,5,SUPPORT,100,0,UTILITY,1752,8419,12014,11140,21220,18,41,164,6,SOLO,200,1,TOP,1752,13375,16294,18532,23775,16,91,163,7,NONE,200,1,JUNGLE,1752,15481,17671,33054,19772,35,104,23,8,SOLO,200,1,MIDDLE,1752,14567,17519,11029,33234,12,350,119,9,CARRY,200,1,BOTTOM,1752,17341,13818,34360,27005,16,147,111,10,SUPPORT,200,1,UTILITY,1752,10576,12359,11206,23071,83
0,5991031084,KR_5991031084,12.12.450.4196,1531,200,51059,58921,10,10,41,1,SOLO,100,0,TOP,1531,13834,13280,18442,20352,8,-1,163,2,SOLO,100,0,MIDDLE,1531,8551,10787,10120,19541,19,112,62,3,NONE,100,0,JUNGLE,1531,10327,10651,11076,21572,6,246,119,4,CARRY,100,0,BOTTOM,1531,11156,10699,15689,19679,12,76,497,5,SUPPORT,100,0,UTILITY,1531,7191,8774,5645,14699,23,164,86,6,SOLO,200,1,TOP,1531,13471,15534,13692,20349,20,221,131,7,NONE,200,1,JUNGLE,1531,10325,11507,14038,27628,7,103,238,8,SOLO,200,1,MIDDLE,1531,14460,14408,25486,16462,9,888,81,9,CARRY,200,1,BOTTOM,1531,11824,12015,19548,8005,2,429,555,10,SUPPORT,200,1,UTILITY,1531,8841,9642,7601,14447,16
0,6009950921,KR_6009950921,12.12.450.4196,1485,200,44130,53709,10,7,10,1,SOLO,100,0,TOP,1485,10602,12426,15093,23671,6,-1,64,2,NONE,100,0,JUNGLE,1485,10363,9408,12693,21049,15,55,103,3,CARRY,100,0,MIDDLE,1485,8251,10387,16441,20071,25,62,523,4,SOLO,100,0,BOTTOM,1485,9294,8884,16051,18457,18,350,412,5,SUPPORT,100,0,UTILITY,1485,5620,7104,6729,16775,34,221,150,6,DUO,200,1,TOP,1485,10064,13751,15266,19776,19,-1,203,7,NONE,200,1,JUNGLE,1485,15587,13238,26807,21838,8,429,517,8,DUO,200,1,MIDDLE,1485,10600,12089,18036,23498,25,30,222,9,CARRY,200,1,BOTTOM,1485,10673,11284,14823,10986,12,200,223,10,SUPPORT,200,1,UTILITY,1485,6785,9101,8496,16766,23
0,1268185260,LA1_1268185260,12.12.450.4196,2064,200,61904,74082,10,117,164,1,SOLO,100,0,TOP,2064,16172,16428,33540,42173,26,-1,234,2,NONE,100,0,JUNGLE,2064,14618,14575,16247,42854,23,221,8,3,SOLO,100,0,MIDDLE,2064,12650,17793,26958,37744,3,90,43,4,SUPPORT,100,0,UTILITY,2064,8263,10934,8732,26288,20,10,22,5,CARRY,100,0,BOTTOM,2064,10201,13230,14476,22767,53,221,126,6,SOLO,200,1,TOP,2064,15236,18798,32899,26590,17,122,203,7,NONE,200,1,JUNGLE,2064,16625,18091,35349,42161,17,121,103,8,SOLO,200,1,MIDDLE,2064,13224,19607,17187,20847,29,876,51,9,CARRY,200,1,BOTTOM,2064,18846,18865,40284,19448,27,238,25,10,SUPPORT,200,1,UTILITY,2064,10151,14550,14110,19867,70
0,1313391549,TR1_1313391549,12.12.450.4196,1234,100,51126,32799,10,55,14,1,SOLO,100,1,TOP,1234,12135,12717,17990,29192,33,267,32,2,NONE,100,1,JUNGLE,1234,7899,8452,4671,19988,15,238,63,3,SUPPORT,100,1,UTILITY,1234,8520,9005,16455,10498,14,777,81,4,CARRY,100,1,BOTTOM,1234,13738,12026,33138,11852,9,200,268,5,SOLO,100,1,MIDDLE,1234,8834,10761,12738,10588,10,122,54,6,SOLO,200,0,TOP,1234,5379,7636,7426,14870,19,238,106,7,NONE,200,0,JUNGLE,1234,7786,8491,12990,28088,20,67,59,8,SOLO,200,0,MIDDLE,1234,8228,8904,8372,23183,9,53,202,9,CARRY,200,0,BOTTOM,1234,6028,7834,7994,16152,18,350,22,10,SUPPORT,200,0,UTILITY,1234,5378,7583,7599,15260,28
0,1273349823,LA1_1273349823,12.12.450.4196,1624,100,58640,39915,10,10,164,1,SOLO,100,1,TOP,1624,13461,15595,31532,26948,25,92,113,3,NONE,100,1,JUNGLE,1624,9988,12140,13404,30419,30,111,166,5,SOLO,100,1,MIDDLE,1624,16436,16134,35446,10928,5,62,69,8,CARRY,100,1,BOTTOM,1624,10155,11603,12551,15346,33,114,25,10,SUPPORT,100,1,UTILITY,1624,8600,11090,11620,8672,49,223,117,2,SUPPORT,200,0,UTILITY,1624,6078,9158,4148,12687,18,266,245,4,DUO,200,0,MIDDLE,1624,7815,11466,10098,27925,21,350,67,6,CARRY,200,0,BOTTOM,1624,10027,9756,20318,23075,5,887,32,7,NONE,200,0,JUNGLE,1624,8017,9621,8932,26851,23,122,75,9,DUO,200,0,TOP,1624,7978,11541,11401,34405,9
