Unnamed: 0,gameId,matchId,gameVersion,gameDuration,teamVictory,team_100_gold,team_200_gold,Player_id,Player_1_ban,Player_1_pick,Player_1_ban_turn,Player_1_role,Player_1_team,Player_1_victory,Player_1_position,Player_1_time_game,Player_1_gold,Player_1_xp,Player_1_dmg_dealt,Player_1_dmg_taken,Player_1_time_ccing,Player_2_ban,Player_2_pick,Player_2_ban_turn,Player_2_role,Player_2_team,Player_2_victory,Player_2_position,Player_2_time_game,Player_2_gold,Player_2_xp,Player_2_dmg_dealt,Player_2_dmg_taken,Player_2_time_ccing,Player_3_ban,Player_3_pick,Player_3_ban_turn,Player_3_role,Player_3_team,Player_3_victory,Player_3_position,Player_3_time_game,Player_3_gold,Player_3_xp,Player_3_dmg_dealt,Player_3_dmg_taken,Player_3_time_ccing,Player_4_ban,Player_4_pick,Player_4_ban_turn,Player_4_role,Player_4_team,Player_4_victory,Player_4_position,Player_4_time_game,Player_4_gold,Player_4_xp,Player_4_dmg_dealt,Player_4_dmg_taken,Player_4_time_ccing,Player_5_ban,Player_5_pick,Player_5_ban_turn,Player_5_role,Player_5_team,Player_5_victory,Player_5_position,Player_5_time_game,Player_5_gold,Player_5_xp,Player_5_dmg_dealt,Player_5_dmg_taken,Player_5_time_ccing,Player_6_ban,Player_6_pick,Player_6_ban_turn,Player_6_role,Player_6_team,Player_6_victory,Player_6_position,Player_6_time_game,Player_6_gold,Player_6_xp,Player_6_dmg_dealt,Player_6_dmg_taken,Player_6_time_ccing,Player_7_ban,Player_7_pick,Player_7_ban_turn,Player_7_role,Player_7_team,Player_7_victory,Player_7_position,Player_7_time_game,Player_7_gold,Player_7_xp,Player_7_dmg_dealt,Player_7_dmg_taken,Player_7_time_ccing,Player_8_ban,Player_8_pick,Player_8_ban_turn,Player_8_role,Player_8_team,Player_8_victory,Player_8_position,Player_8_time_game,Player_8_gold,Player_8_xp,Player_8_dmg_dealt,Player_8_dmg_taken,Player_8_time_ccing,Player_9_ban,Player_9_pick,Player_9_ban_turn,Player_9_role,Player_9_team,Player_9_victory,Player_9_position,Player_9_time_game,Player_9_gold,Player_9_xp,Player_9_dmg_dealt,Player_9_dmg_taken,Player_9_time_ccing,Player_10_ban,Player_10_pick,Player_10_ban_turn,Player_10_role,Player_10_team,Player_10_victory,Player_10_position,Player_10_time_game,Player_10_gold,Player_10_xp,Player_10_dmg_dealt,Player_10_dmg_taken,Player_10_time_ccing
0,526377702,OC1_526377702,12.12.450.4196,2142,100,74411,75484,10,55,92,1,SUPPORT,100,1,TOP,2142,14277,18566,15576,33867,28,114,163,2,NONE,100,1,JUNGLE,2142,23977,22175,69423,25666,39,221,517,3,SOLO,100,1,MIDDLE,2142,10390,15326,14383,34470,19,27,145,4,DUO,100,1,BOTTOM,2142,17152,21325,42399,31303,8,200,53,5,SUPPORT,100,1,UTILITY,2142,8615,13210,8895,38614,34,-1,41,6,SOLO,200,0,MIDDLE,2142,22637,18470,48853,39812,12,235,76,7,NONE,200,0,JUNGLE,2142,17200,18553,33338,40521,3,221,58,8,NONE,200,0,TOP,2142,13340,16298,14137,48095,16,141,81,9,CARRY,200,0,BOTTOM,2142,11362,14347,19403,31968,1,350,99,10,SUPPORT,200,0,UTILITY,2142,10945,14206,18255,20201,46
0,3168480210,EUN1_3168480210,12.12.450.4196,1588,200,51387,61197,10,24,166,1,SOLO,100,0,TOP,1588,13227,11958,24303,27514,2,40,107,2,NONE,100,0,JUNGLE,1588,11112,11141,12163,23615,15,39,10,3,SOLO,100,0,MIDDLE,1588,11739,14902,15978,17780,7,203,96,4,CARRY,100,0,BOTTOM,1588,8545,11338,12018,20066,2,235,117,5,SUPPORT,100,0,UTILITY,1588,6764,9658,3471,12531,26,8,106,6,SOLO,200,1,TOP,1588,11413,15639,15479,25836,25,267,200,7,NONE,200,1,JUNGLE,1588,11305,14739,8355,23397,8,114,246,8,SOLO,200,1,MIDDLE,1588,12203,13597,13841,18538,9,62,30,9,CARRY,200,1,BOTTOM,1588,16211,14650,33711,14347,12,350,43,10,SUPPORT,200,1,UTILITY,1588,10065,13627,11336,12200,24
0,1267345621,LA1_1267345621,12.12.450.4196,2016,200,61637,71814,10,200,122,1,SOLO,100,0,TOP,2016,12537,14720,15619,36964,21,111,5,2,NONE,100,0,JUNGLE,2016,11874,14120,17291,38125,25,142,8,3,SOLO,100,0,MIDDLE,2016,13287,16333,28702,39271,4,24,81,4,CARRY,100,0,BOTTOM,2016,13064,15133,32484,28353,7,104,147,5,SUPPORT,100,0,UTILITY,2016,10875,11833,16349,20757,51,84,150,6,SOLO,200,1,TOP,2016,15820,19600,35203,38095,56,39,234,7,NONE,200,1,JUNGLE,2016,15985,17941,20436,33169,23,350,157,8,SOLO,200,1,MIDDLE,2016,14934,18035,26205,29697,28,77,202,9,CARRY,200,1,BOTTOM,2016,15104,15940,24734,25561,33,62,101,10,SUPPORT,200,1,UTILITY,2016,9971,13497,28827,20593,37
0,1192122704,LA2_1192122704,12.12.450.4196,1564,100,52036,41841,10,8,164,1,SOLO,100,1,TOP,1564,11010,14147,17287,18932,15,113,9,2,NONE,100,1,JUNGLE,1564,10400,12357,12648,22276,37,350,147,3,SOLO,100,1,MIDDLE,1564,10758,13705,10284,8339,12,200,145,4,CARRY,100,1,BOTTOM,1564,12929,10714,16839,8757,1,104,89,5,SUPPORT,100,1,UTILITY,1564,6939,8366,4196,13034,30,157,24,6,DUO,200,0,TOP,1564,8278,10777,8571,21608,8,122,106,7,NONE,200,0,JUNGLE,1564,8206,9830,4824,24600,9,221,103,8,DUO,200,0,MIDDLE,1564,9300,11480,12981,15233,20,238,67,9,CARRY,200,0,BOTTOM,1564,9840,9788,11200,11939,3,200,40,10,SUPPORT,200,0,UTILITY,1564,6217,7448,4960,10337,46
0,5956379570,EUW1_5956379570,12.12.450.4196,2041,100,72172,70582,10,2,14,1,SOLO,100,1,TOP,2041,17221,18925,36204,55704,55,200,121,2,NONE,100,1,JUNGLE,2041,13034,15791,14526,38672,6,266,61,3,SOLO,100,1,MIDDLE,2041,17616,19068,39733,17216,27,89,18,4,CARRY,100,1,BOTTOM,2041,16142,16893,23191,25424,5,235,53,5,SUPPORT,100,1,UTILITY,2041,8159,11298,11412,28199,53,-1,114,6,SOLO,200,0,TOP,2041,18131,21228,31512,43795,9,23,163,7,NONE,200,0,JUNGLE,2041,16361,18740,40587,33832,49,38,7,8,SOLO,200,0,MIDDLE,2041,12833,15146,15498,27694,16,111,115,9,CARRY,200,0,BOTTOM,2041,13357,15462,29463,26211,21,119,33,10,SUPPORT,200,0,UTILITY,2041,9900,12279,8379,24166,26
0,4361554529,NA1_4361554529,12.12.450.4196,926,100,34396,24158,10,-1,92,1,SUPPORT,100,1,TOP,926,5857,7401,6306,7562,16,85,62,2,SUPPORT,100,1,JUNGLE,926,5964,6213,3981,11338,2,555,142,3,SUPPORT,100,1,MIDDLE,926,5341,6685,7641,6188,28,38,119,4,SUPPORT,100,1,BOTTOM,926,11529,6313,16733,12835,7,221,44,5,SUPPORT,100,1,UTILITY,926,5705,5272,4050,8760,20,429,86,6,SUPPORT,200,0,TOP,926,5056,8295,5086,9197,14,221,106,7,SUPPORT,200,0,JUNGLE,926,5498,5121,4748,16602,10,200,81,8,SUPPORT,200,0,BOTTOM,926,4468,4729,7948,8469,1,24,112,9,DUO,200,0,MIDDLE,926,5517,7074,8086,8618,5,203,888,10,SUPPORT,200,0,UTILITY,926,3619,3781,3924,7476,12
0,4369615084,NA1_4369615084,12.12.450.4196,1670,200,38728,56552,10,26,122,1,SOLO,100,0,TOP,1670,8521,12023,17485,29947,19,350,62,2,NONE,100,0,JUNGLE,1670,7500,9187,7769,25197,10,114,711,3,SOLO,100,0,MIDDLE,1670,8331,9393,14685,18987,22,112,222,4,CARRY,100,0,BOTTOM,1670,9053,10404,12811,10071,14,555,16,5,SUPPORT,100,0,UTILITY,1670,5323,7998,5530,11293,31,24,76,6,NONE,200,1,JUNGLE,1670,12992,14405,28886,24077,7,147,106,7,DUO,200,1,TOP,1670,10826,14096,17476,30290,19,41,51,8,SOLO,200,1,BOTTOM,1670,11822,13231,9657,8748,15,104,246,9,DUO,200,1,MIDDLE,1670,13951,15320,18209,15781,22,64,412,10,SOLO,200,1,UTILITY,1670,6961,9533,3203,7696,19
0,4354543807,NA1_4354543807,12.12.450.4196,956,200,20867,36401,10,8,516,1,SUPPORT,100,0,TOP,956,3960,5506,7238,15202,18,9,104,2,SUPPORT,100,0,JUNGLE,956,3918,3517,2078,7614,7,141,22,3,SUPPORT,100,0,BOTTOM,956,4170,4616,3586,6883,14,-1,127,4,SUPPORT,100,0,MIDDLE,956,5219,6986,5399,9421,16,112,117,5,SUPPORT,100,0,UTILITY,956,3600,4498,4015,6104,16,7,887,6,SUPPORT,200,1,TOP,956,8389,8755,10768,11012,1,221,421,7,SUPPORT,200,1,JUNGLE,956,7039,6316,5514,9458,7,200,246,8,SUPPORT,200,1,MIDDLE,956,9307,10067,11927,5877,9,62,51,9,SUPPORT,200,1,BOTTOM,956,6556,5931,4718,6595,5,40,235,10,SUPPORT,200,1,UTILITY,956,5110,4828,6210,6127,13
0,1195627384,LA2_1195627384,12.12.450.4196,1393,200,38571,50160,10,234,34,1,SOLO,100,0,MIDDLE,1393,7973,9151,10191,21409,30,114,120,2,NONE,100,0,JUNGLE,1393,7079,7107,6593,21150,13,203,23,3,SOLO,100,0,TOP,1393,10228,10487,10191,17221,9,131,81,4,CARRY,100,0,BOTTOM,1393,7268,8021,8990,7360,0,267,147,5,SUPPORT,100,0,UTILITY,1393,6023,6763,6286,12658,15,777,92,6,SOLO,200,1,TOP,1393,10019,13768,10315,16714,27,221,876,7,NONE,200,1,JUNGLE,1393,11009,13677,16243,30045,18,141,38,8,SOLO,200,1,MIDDLE,1393,10334,11001,14008,14690,13,200,119,9,CARRY,200,1,BOTTOM,1393,11228,9308,16151,14697,5,350,16,10,SUPPORT,200,1,UTILITY,1393,7570,8736,3921,4180,23
0,3171225488,EUN1_3171225488,12.12.450.4196,1689,100,57712,49022,10,20,54,1,DUO,100,1,TOP,1689,8873,13150,17756,17267,37,111,154,2,NONE,100,1,JUNGLE,1689,12326,13928,23524,28407,43,555,157,3,DUO,100,1,MIDDLE,1689,10042,12936,18755,19963,29,30,15,4,CARRY,100,1,BOTTOM,1689,14286,14415,29627,17973,5,10,235,5,SUPPORT,100,1,UTILITY,1689,12185,11889,24137,15189,35,147,92,6,SOLO,200,0,TOP,1689,10474,12948,10454,26878,22,84,64,7,NONE,200,0,JUNGLE,1689,10660,12216,17191,41406,32,6,517,8,SOLO,200,0,MIDDLE,1689,10514,12727,19536,30789,32,119,221,9,CARRY,200,0,BOTTOM,1689,9648,11012,15418,19473,9,55,26,10,SUPPORT,200,0,UTILITY,1689,7726,10082,9165,14650,31
