Unnamed: 0,gameId,matchId,gameVersion,gameDuration,teamVictory,team_100_gold,team_200_gold,Player_id,Player_1_ban,Player_1_pick,Player_1_ban_turn,Player_1_role,Player_1_team,Player_1_victory,Player_1_position,Player_1_time_game,Player_1_gold,Player_1_xp,Player_1_dmg_dealt,Player_1_dmg_taken,Player_1_time_ccing,Player_2_ban,Player_2_pick,Player_2_ban_turn,Player_2_role,Player_2_team,Player_2_victory,Player_2_position,Player_2_time_game,Player_2_gold,Player_2_xp,Player_2_dmg_dealt,Player_2_dmg_taken,Player_2_time_ccing,Player_3_ban,Player_3_pick,Player_3_ban_turn,Player_3_role,Player_3_team,Player_3_victory,Player_3_position,Player_3_time_game,Player_3_gold,Player_3_xp,Player_3_dmg_dealt,Player_3_dmg_taken,Player_3_time_ccing,Player_4_ban,Player_4_pick,Player_4_ban_turn,Player_4_role,Player_4_team,Player_4_victory,Player_4_position,Player_4_time_game,Player_4_gold,Player_4_xp,Player_4_dmg_dealt,Player_4_dmg_taken,Player_4_time_ccing,Player_5_ban,Player_5_pick,Player_5_ban_turn,Player_5_role,Player_5_team,Player_5_victory,Player_5_position,Player_5_time_game,Player_5_gold,Player_5_xp,Player_5_dmg_dealt,Player_5_dmg_taken,Player_5_time_ccing,Player_6_ban,Player_6_pick,Player_6_ban_turn,Player_6_role,Player_6_team,Player_6_victory,Player_6_position,Player_6_time_game,Player_6_gold,Player_6_xp,Player_6_dmg_dealt,Player_6_dmg_taken,Player_6_time_ccing,Player_7_ban,Player_7_pick,Player_7_ban_turn,Player_7_role,Player_7_team,Player_7_victory,Player_7_position,Player_7_time_game,Player_7_gold,Player_7_xp,Player_7_dmg_dealt,Player_7_dmg_taken,Player_7_time_ccing,Player_8_ban,Player_8_pick,Player_8_ban_turn,Player_8_role,Player_8_team,Player_8_victory,Player_8_position,Player_8_time_game,Player_8_gold,Player_8_xp,Player_8_dmg_dealt,Player_8_dmg_taken,Player_8_time_ccing,Player_9_ban,Player_9_pick,Player_9_ban_turn,Player_9_role,Player_9_team,Player_9_victory,Player_9_position,Player_9_time_game,Player_9_gold,Player_9_xp,Player_9_dmg_dealt,Player_9_dmg_taken,Player_9_time_ccing,Player_10_ban,Player_10_pick,Player_10_ban_turn,Player_10_role,Player_10_team,Player_10_victory,Player_10_position,Player_10_time_game,Player_10_gold,Player_10_xp,Player_10_dmg_dealt,Player_10_dmg_taken,Player_10_time_ccing
0,5984183650,KR_5984183650,12.12.448.6653,1631,100,59033,45612,10,429,8,1,SOLO,100,1,TOP,1631,12188,13991,24659,27817,3,888,154,2,NONE,100,1,JUNGLE,1631,12495,14795,13451,32767,27,30,14,3,SOLO,100,1,MIDDLE,1631,10088,13756,6491,22358,20,157,81,4,CARRY,100,1,BOTTOM,1631,16210,13885,33994,14950,7,62,57,5,SUPPORT,100,1,UTILITY,1631,8052,8794,9524,18658,36,55,85,6,SOLO,200,0,TOP,1631,8172,10442,10312,18638,14,163,234,7,NONE,200,0,JUNGLE,1631,9920,10203,13480,31252,13,114,268,8,SOLO,200,0,MIDDLE,1631,10526,12255,23616,18193,16,221,498,9,CARRY,200,0,BOTTOM,1631,9526,11514,14977,20341,13,111,25,10,SUPPORT,200,0,UTILITY,1631,7468,8695,16887,17659,62
0,1311562294,TR1_1311562294,12.12.450.4196,1525,100,51713,41189,10,67,122,1,SOLO,100,1,TOP,1525,11985,13558,16040,21385,14,876,59,2,NONE,100,1,JUNGLE,1525,9801,11437,10334,25618,16,111,10,3,SOLO,100,1,MIDDLE,1525,11929,13837,17093,20944,7,360,22,4,SUPPORT,100,1,UTILITY,1525,7421,9008,9989,11193,43,777,21,5,CARRY,100,1,BOTTOM,1525,10577,10254,16554,10399,10,888,82,6,CARRY,200,0,TOP,1525,7314,10245,9035,17625,8,114,131,7,SUPPORT,200,0,JUNGLE,1525,9577,11405,9900,22758,5,26,238,8,SOLO,200,0,MIDDLE,1525,7730,10425,16498,18896,3,111,81,9,CARRY,200,0,BOTTOM,1525,10699,8648,15690,16282,2,62,350,10,SUPPORT,200,0,UTILITY,1525,5869,7743,9571,8591,18
0,5983460496,KR_5983460496,12.12.448.6653,1453,100,51223,40024,10,68,126,1,SOLO,100,1,TOP,1453,11625,14019,20500,11659,5,62,421,2,NONE,100,1,JUNGLE,1453,11409,12569,15525,21252,18,235,136,3,SOLO,100,1,MIDDLE,1453,10707,13683,21652,15656,29,7,145,4,CARRY,100,1,BOTTOM,1453,10405,10245,9006,10254,1,55,111,5,SUPPORT,100,1,UTILITY,1453,7077,9736,6896,13057,41,163,122,6,SOLO,200,0,TOP,1453,7230,10341,4498,17383,12,429,104,7,NONE,200,0,JUNGLE,1453,11280,10936,10647,17144,16,200,34,8,SOLO,200,0,MIDDLE,1453,8207,10646,10823,21214,28,777,81,9,CARRY,200,0,BOTTOM,1453,8059,8773,11001,15102,0,41,43,10,SUPPORT,200,0,UTILITY,1453,5248,5866,5549,14867,12
0,3159096974,EUN1_3159096974,12.12.450.4196,1640,100,57172,58322,10,111,62,1,SOLO,100,1,TOP,1640,14543,14184,34746,36725,17,131,113,2,NONE,100,1,JUNGLE,1640,9570,11570,15209,26958,45,8,55,3,SOLO,100,1,MIDDLE,1640,11910,10923,20222,19521,5,350,81,4,CARRY,100,1,BOTTOM,1640,13108,12962,25566,16164,4,234,117,5,SUPPORT,100,1,UTILITY,1640,8041,10775,6064,14242,40,7,85,6,DUO,200,0,TOP,1640,11486,11852,15529,18631,22,238,59,7,NONE,200,0,JUNGLE,1640,13095,14598,27513,35998,50,107,61,8,DUO,200,0,MIDDLE,1640,10761,12289,14553,19062,16,24,429,9,CARRY,200,0,BOTTOM,1640,14945,12591,26719,26227,16,119,40,10,SUPPORT,200,0,UTILITY,1640,8035,9791,4705,18798,48
0,1268597412,LA1_1268597412,12.12.450.4196,1576,200,37809,56479,10,89,164,1,SOLO,100,0,TOP,1576,7577,9824,17069,26232,18,103,107,2,NONE,100,0,JUNGLE,1576,7315,8048,9028,26553,10,2,245,3,SOLO,100,0,MIDDLE,1576,7088,9284,12764,22778,16,157,221,4,CARRY,100,0,BOTTOM,1576,9610,8028,27969,20569,9,236,117,5,SUPPORT,100,0,UTILITY,1576,6219,6817,6305,17529,29,103,266,6,SOLO,200,1,TOP,1576,11852,13606,20937,27561,23,350,234,7,NONE,200,1,JUNGLE,1576,13638,12606,25596,28257,31,200,26,8,DUO,200,1,MIDDLE,1576,12963,13330,24793,14672,61,92,18,9,DUO,200,1,BOTTOM,1576,10602,9884,17187,16523,7,888,147,10,SUPPORT,200,1,UTILITY,1576,7424,8881,7581,11878,18
0,1267800753,LA1_1267800753,12.12.450.4196,1689,200,52647,54696,10,82,150,1,SOLO,100,0,TOP,1689,9956,14277,13672,24416,24,555,103,2,SOLO,100,0,MIDDLE,1689,11280,14387,23632,22094,26,200,20,3,NONE,100,0,JUNGLE,1689,8580,12942,3793,25109,15,45,96,4,CARRY,100,0,BOTTOM,1689,14085,13947,29491,19901,21,-1,147,5,SUPPORT,100,0,UTILITY,1689,8746,10595,7507,16204,26,39,114,6,SOLO,200,1,TOP,1689,12254,14430,21927,26461,16,112,131,7,NONE,200,1,JUNGLE,1689,12296,14164,21828,25701,11,555,711,8,SOLO,200,1,MIDDLE,1689,11463,15749,17201,19771,33,200,222,9,CARRY,200,1,BOTTOM,1689,11504,11979,15728,19738,19,62,117,10,SUPPORT,200,1,UTILITY,1689,7179,8626,4251,13105,21
0,6015263826,KR_6015263826,12.12.450.4196,1987,100,67735,60944,10,104,114,1,SOLO,100,1,TOP,1987,15366,18970,28754,33479,11,39,76,2,NONE,100,1,JUNGLE,1987,15100,17024,26503,34776,2,360,238,3,SOLO,100,1,MIDDLE,1987,12089,16724,20883,19178,10,421,221,4,CARRY,100,1,BOTTOM,1987,15280,17058,32192,24728,18,53,432,5,SUPPORT,100,1,UTILITY,1987,9900,14467,11088,17162,53,119,23,6,SOLO,200,0,TOP,1987,17292,19467,32551,38620,11,200,59,7,NONE,200,0,JUNGLE,1987,9590,12967,10312,29793,14,30,103,8,SOLO,200,0,MIDDLE,1987,12737,17342,20898,27951,30,24,523,9,CARRY,200,0,BOTTOM,1987,13287,13796,22879,24125,12,888,412,10,SUPPORT,200,0,UTILITY,1987,8038,11003,6881,21680,24
0,359751554,JP1_359751554,12.12.450.4196,1783,200,53655,58208,10,29,67,1,SOLO,100,0,TOP,1783,10574,14021,19430,22775,11,-1,11,2,NONE,100,0,JUNGLE,1783,9959,11213,13315,26413,2,121,268,3,SOLO,100,0,MIDDLE,1783,14856,17137,33671,26027,25,53,429,4,CARRY,100,0,BOTTOM,1783,11995,12046,14429,23805,17,150,43,5,SUPPORT,100,0,UTILITY,1783,6271,7462,8698,20358,28,200,516,6,SOLO,200,1,TOP,1783,12104,15558,17390,25691,50,114,104,7,NONE,200,1,JUNGLE,1783,14860,14426,26491,25986,25,517,103,8,SOLO,200,1,MIDDLE,1783,11632,14904,24103,15555,20,555,21,9,CARRY,200,1,BOTTOM,1783,12455,13373,18993,16153,10,154,888,10,SUPPORT,200,1,UTILITY,1783,7157,11458,6996,19667,22
0,3163058944,EUN1_3163058944,12.12.450.4196,1204,200,33119,47061,10,200,67,1,SOLO,100,0,TOP,1204,5354,7317,12070,15707,7,16,76,2,NONE,100,0,JUNGLE,1204,5730,6113,2848,18668,1,92,39,3,SOLO,100,0,MIDDLE,1204,8119,7775,12172,24522,10,29,22,4,CARRY,100,0,BOTTOM,1204,7052,7273,7216,14428,26,221,555,5,SUPPORT,100,0,UTILITY,1204,6864,6612,6449,17473,18,157,84,6,SOLO,200,1,MIDDLE,1204,9165,9558,18375,14913,2,26,203,7,NONE,200,1,JUNGLE,1204,11956,11704,21716,16023,17,200,122,8,SOLO,200,1,TOP,1204,9158,9789,5090,10705,7,25,81,9,CARRY,200,1,BOTTOM,1204,8743,8906,20026,12629,7,221,497,10,SUPPORT,200,1,UTILITY,1204,8039,9014,7559,8855,30
0,2544628536,BR1_2544628536,12.12.450.4196,1941,100,71550,66882,10,62,99,1,SOLO,100,1,MIDDLE,1941,14540,18539,27455,19304,41,350,121,2,SOLO,100,1,TOP,1941,11856,15270,22599,32296,12,55,141,3,NONE,100,1,JUNGLE,1941,22466,23302,50269,44036,16,157,221,4,CARRY,100,1,BOTTOM,1941,12895,12881,17978,29300,4,777,37,5,SUPPORT,100,1,UTILITY,1941,9793,13136,11452,19945,20,111,84,6,SOLO,200,0,TOP,1941,11982,14642,22793,30156,1,38,238,7,NONE,200,0,JUNGLE,1941,16811,18598,32419,35537,6,107,42,8,SOLO,200,0,MIDDLE,1941,12015,16109,28680,30352,3,114,145,9,CARRY,200,0,BOTTOM,1941,14856,14751,20727,24910,4,350,555,10,SUPPORT,200,0,UTILITY,1941,11218,11735,11659,30744,23
