Unnamed: 0,gameId,matchId,gameVersion,gameDuration,teamVictory,team_100_gold,team_200_gold,Player_id,Player_1_ban,Player_1_pick,Player_1_ban_turn,Player_1_role,Player_1_team,Player_1_victory,Player_1_position,Player_1_time_game,Player_1_gold,Player_1_xp,Player_1_dmg_dealt,Player_1_dmg_taken,Player_1_time_ccing,Player_2_ban,Player_2_pick,Player_2_ban_turn,Player_2_role,Player_2_team,Player_2_victory,Player_2_position,Player_2_time_game,Player_2_gold,Player_2_xp,Player_2_dmg_dealt,Player_2_dmg_taken,Player_2_time_ccing,Player_3_ban,Player_3_pick,Player_3_ban_turn,Player_3_role,Player_3_team,Player_3_victory,Player_3_position,Player_3_time_game,Player_3_gold,Player_3_xp,Player_3_dmg_dealt,Player_3_dmg_taken,Player_3_time_ccing,Player_4_ban,Player_4_pick,Player_4_ban_turn,Player_4_role,Player_4_team,Player_4_victory,Player_4_position,Player_4_time_game,Player_4_gold,Player_4_xp,Player_4_dmg_dealt,Player_4_dmg_taken,Player_4_time_ccing,Player_5_ban,Player_5_pick,Player_5_ban_turn,Player_5_role,Player_5_team,Player_5_victory,Player_5_position,Player_5_time_game,Player_5_gold,Player_5_xp,Player_5_dmg_dealt,Player_5_dmg_taken,Player_5_time_ccing,Player_6_ban,Player_6_pick,Player_6_ban_turn,Player_6_role,Player_6_team,Player_6_victory,Player_6_position,Player_6_time_game,Player_6_gold,Player_6_xp,Player_6_dmg_dealt,Player_6_dmg_taken,Player_6_time_ccing,Player_7_ban,Player_7_pick,Player_7_ban_turn,Player_7_role,Player_7_team,Player_7_victory,Player_7_position,Player_7_time_game,Player_7_gold,Player_7_xp,Player_7_dmg_dealt,Player_7_dmg_taken,Player_7_time_ccing,Player_8_ban,Player_8_pick,Player_8_ban_turn,Player_8_role,Player_8_team,Player_8_victory,Player_8_position,Player_8_time_game,Player_8_gold,Player_8_xp,Player_8_dmg_dealt,Player_8_dmg_taken,Player_8_time_ccing,Player_9_ban,Player_9_pick,Player_9_ban_turn,Player_9_role,Player_9_team,Player_9_victory,Player_9_position,Player_9_time_game,Player_9_gold,Player_9_xp,Player_9_dmg_dealt,Player_9_dmg_taken,Player_9_time_ccing,Player_10_ban,Player_10_pick,Player_10_ban_turn,Player_10_role,Player_10_team,Player_10_victory,Player_10_position,Player_10_time_game,Player_10_gold,Player_10_xp,Player_10_dmg_dealt,Player_10_dmg_taken,Player_10_time_ccing
0,5938491730,EUW1_5938491730,12.12.448.6653,1391,200,43028,52560,10,38,39,1,DUO,100,0,TOP,1391,10572,11339,17176,22667,17,107,163,2,NONE,100,0,JUNGLE,1391,7326,6802,6792,17728,21,55,142,3,DUO,100,0,MIDDLE,1391,9582,9794,17149,15177,17,235,18,4,CARRY,100,0,BOTTOM,1391,10079,9057,7331,18261,4,200,111,5,SUPPORT,100,0,UTILITY,1391,5469,6773,4585,20182,46,119,98,6,SOLO,200,1,TOP,1391,7371,10141,8084,15696,20,62,427,7,NONE,200,1,JUNGLE,1391,8766,11733,5191,5354,20,200,777,8,SOLO,200,1,MIDDLE,1391,13945,15558,22684,23076,16,121,29,9,CARRY,200,1,BOTTOM,1391,14909,10491,35845,27881,11,53,350,10,SUPPORT,200,1,UTILITY,1391,7569,10025,6524,6842,17
0,1194496860,LA2_1194496860,12.12.450.4196,1856,200,54479,63582,10,267,8,1,SOLO,100,0,MIDDLE,1856,9279,11606,20270,27329,5,777,360,2,CARRY,100,0,BOTTOM,1856,8651,10613,9165,22216,3,90,412,3,SUPPORT,100,0,UTILITY,1856,7938,8948,5850,20058,28,41,200,4,NONE,100,0,JUNGLE,1856,13671,13965,28622,37479,29,89,114,5,SOLO,100,0,TOP,1856,14940,18522,28057,33770,20,39,875,6,SOLO,200,1,MIDDLE,1856,11167,14840,18239,24104,22,90,147,7,SUPPORT,200,1,UTILITY,1856,9935,12123,16735,11588,32,53,145,8,CARRY,200,1,BOTTOM,1856,18309,14306,35550,23138,7,111,516,9,SOLO,200,1,TOP,1856,10708,14998,14832,22180,28,154,141,10,NONE,200,1,JUNGLE,1856,13463,15849,31198,39314,15
0,4352593508,NA1_4352593508,12.12.448.6653,1553,100,57599,44800,10,350,54,1,SOLO,100,1,TOP,1553,9761,13647,11022,9777,22,246,112,2,SOLO,100,1,MIDDLE,1553,13208,14663,27440,16404,15,37,121,3,NONE,100,1,JUNGLE,1553,15658,14093,35007,25082,14,-1,110,4,CARRY,100,1,BOTTOM,1553,11379,11184,14221,16400,21,202,12,5,SUPPORT,100,1,UTILITY,1553,7593,10601,7415,20102,52,203,41,6,SOLO,200,0,TOP,1553,11341,12317,13233,25432,11,200,62,7,NONE,200,0,JUNGLE,1553,8103,10101,8981,23963,13,107,1,8,SOLO,200,0,MIDDLE,1553,7660,9969,11950,21589,24,103,236,9,CARRY,200,0,BOTTOM,1553,11212,10905,17551,21800,2,2,497,10,SUPPORT,200,0,UTILITY,1553,6484,9215,7127,17657,28
0,3171092612,EUN1_3171092612,12.12.450.4196,1976,100,68233,62442,10,131,98,1,SOLO,100,1,TOP,1976,11548,17729,13744,27081,31,39,120,2,NONE,100,1,JUNGLE,1976,16095,18198,35691,44810,32,119,85,3,SOLO,100,1,MIDDLE,1976,13358,17207,27831,25320,23,122,96,4,CARRY,100,1,BOTTOM,1976,15786,14970,36082,22442,3,203,117,5,SUPPORT,100,1,UTILITY,1976,11446,13930,11372,25837,32,163,114,6,SOLO,200,0,TOP,1976,15782,17542,22811,33977,15,119,154,7,NONE,200,0,JUNGLE,1976,10769,12589,14575,42243,44,67,777,8,SOLO,200,0,MIDDLE,1976,13719,14822,20504,28257,22,26,81,9,NONE,200,0,BOTTOM,1976,11388,12249,25503,26623,2,24,101,10,SOLO,200,0,UTILITY,1976,10784,10534,24406,23644,55
0,5959490987,EUW1_5959490987,12.12.450.4196,1228,100,46357,35062,10,147,43,1,SOLO,100,1,TOP,1228,8477,11905,11215,9555,37,40,28,2,NONE,100,1,JUNGLE,1228,8397,9667,10499,16064,4,107,777,3,SOLO,100,1,MIDDLE,1228,11239,11123,18163,12302,13,122,145,4,CARRY,100,1,BOTTOM,1228,10789,9778,10219,10264,0,121,32,5,SUPPORT,100,1,UTILITY,1228,7455,8204,5494,12494,34,114,82,6,SOLO,200,0,TOP,1228,5745,7920,7993,19141,3,131,200,7,NONE,200,0,JUNGLE,1228,7826,7972,11554,18647,18,147,3,8,SOLO,200,0,MIDDLE,1228,7637,8542,8123,15382,25,429,29,9,CARRY,200,0,BOTTOM,1228,7112,6489,7186,9773,3,119,22,10,SUPPORT,200,0,UTILITY,1228,6742,5410,7694,10018,30
0,1269065914,LA1_1269065914,12.12.450.4196,1930,100,63354,58115,10,-1,266,1,DUO,100,1,TOP,1930,11403,15237,17418,36885,15,555,104,2,NONE,100,1,JUNGLE,1930,14286,17970,29040,35515,25,92,45,3,DUO,100,1,MIDDLE,1930,14459,17514,26988,17360,13,238,202,4,CARRY,100,1,BOTTOM,1930,13291,15419,15352,17731,30,25,235,5,SUPPORT,100,1,UTILITY,1930,9915,12470,13710,26348,21,119,41,6,SOLO,200,0,TOP,1930,12495,15506,31083,29160,14,131,876,7,NONE,200,0,JUNGLE,1930,11431,14240,16921,37968,27,203,99,8,SOLO,200,0,MIDDLE,1930,12882,13729,25942,21238,35,39,51,9,CARRY,200,0,BOTTOM,1930,12463,12830,17364,21956,20,157,22,10,SUPPORT,200,0,UTILITY,1930,8844,10046,18017,15367,69
0,4363345039,NA1_4363345039,12.12.450.4196,1359,200,38750,47190,10,114,113,1,SOLO,100,0,TOP,1359,8846,10374,17021,25397,30,221,254,2,NONE,100,0,JUNGLE,1359,8468,8314,11666,18362,22,429,134,3,SOLO,100,0,MIDDLE,1359,8080,8613,8205,11217,13,555,498,4,CARRY,100,0,BOTTOM,1359,7538,8457,6596,11505,6,62,43,5,SUPPORT,100,0,UTILITY,1359,5818,6228,7958,12393,18,157,166,6,SOLO,200,1,MIDDLE,1359,11375,10098,15588,11288,3,24,350,7,SUPPORT,200,1,UTILITY,1359,7310,8165,6887,4031,25,203,50,8,SOLO,200,1,TOP,1359,6636,10168,13519,16188,46,86,222,9,CARRY,200,1,BOTTOM,1359,11694,10033,18132,13004,14,200,120,10,NONE,200,1,JUNGLE,1359,10175,11274,13371,29309,18
0,1195242966,LA2_1195242966,12.12.450.4196,1799,200,60536,70545,10,777,14,1,SOLO,100,0,TOP,1799,13202,16601,18288,58703,33,157,876,2,NONE,100,0,JUNGLE,1799,11115,14095,12350,40117,15,236,711,3,SOLO,100,0,MIDDLE,1799,13425,14345,19903,26217,41,41,222,4,CARRY,100,0,BOTTOM,1799,14437,13025,20380,26653,20,111,350,5,SUPPORT,100,0,UTILITY,1799,8357,11841,9333,11002,18,555,360,6,NONE,200,1,TOP,1799,18240,20845,47479,32907,13,114,131,7,NONE,200,1,JUNGLE,1799,16964,20159,34330,28879,13,202,39,8,SOLO,200,1,MIDDLE,1799,12586,14791,18250,25246,13,234,81,9,CARRY,200,1,BOTTOM,1799,11485,15443,12549,17455,1,517,161,10,SUPPORT,200,1,UTILITY,1799,11270,13288,23271,12435,26
0,5998508232,KR_5998508232,12.12.450.4196,1153,200,30973,47342,10,163,98,1,SUPPORT,100,0,MIDDLE,1153,6006,8120,8295,16343,17,150,104,2,SUPPORT,100,0,JUNGLE,1153,6840,6802,9769,15553,17,235,36,3,SUPPORT,100,0,TOP,1153,5909,8236,6932,14494,7,221,222,4,SUPPORT,100,0,BOTTOM,1153,7500,6469,10241,13590,9,114,26,5,SUPPORT,100,0,UTILITY,1153,4718,4898,7163,16415,11,235,62,6,SUPPORT,200,1,JUNGLE,1153,8313,8264,8227,16650,7,10,41,7,SUPPORT,200,1,TOP,1153,12221,12110,18215,11197,9,91,517,8,SUPPORT,200,1,MIDDLE,1153,9069,9436,13771,16807,23,163,523,9,SUPPORT,200,1,BOTTOM,1153,10735,9523,19081,12032,9,119,888,10,SUPPORT,200,1,UTILITY,1153,7004,6945,7475,8285,19
0,5991519539,KR_5991519539,12.12.450.4196,1755,200,51645,64648,10,7,164,1,SOLO,100,0,TOP,1755,10297,14962,22225,34086,21,24,200,2,NONE,100,0,JUNGLE,1755,10218,12154,10543,25157,23,238,74,3,SOLO,100,0,MIDDLE,1755,14083,16847,27807,14498,15,111,143,4,SUPPORT,100,0,UTILITY,1755,7175,8750,16871,16141,44,421,202,5,CARRY,100,0,BOTTOM,1755,9872,11042,9858,14811,27,711,113,6,SOLO,200,1,TOP,1755,11847,17053,16102,33999,29,887,62,7,NONE,200,1,JUNGLE,1755,12734,13970,22421,29087,16,421,55,8,SOLO,200,1,MIDDLE,1755,12180,15750,17877,20460,0,221,429,9,CARRY,200,1,BOTTOM,1755,18204,15778,20247,16705,12,888,44,10,SUPPORT,200,1,UTILITY,1755,9683,14197,6425,23615,22
